"xplane" "yplane" "zplane" "time" "modulus"
"231" 8.786758 -9.767424 0.0784532 2015-11-05 00:22:12 13.138334850769
"232" 4.3541527 -5.570177 0.19613299 2015-11-05 00:22:12 7.07276365334037
"233" 1.7259704 -4.589512 -2.0397832 2015-11-05 00:22:12 5.31067883822985
"234" -0.19613299 -4.0795665 -1.9221034 2015-11-05 00:22:12 4.51395751619132
"235" -0.5099458 -2.9812214 -2.2359161 2015-11-05 00:22:12 3.76125598184899
"236" 0.9022118 -2.4712758 -0.74530536 2015-11-05 00:22:12 2.73435006745106
"237" 3.4911673 -3.0989013 2.0397832 2015-11-05 00:22:12 5.09432565574024
"238" 11.375713 -19.103354 17.53429 2015-11-05 00:22:12 28.3160079480103
"239" 7.8845463 -11.846433 11.375713 2015-11-05 00:22:12 18.2184217603694
"240" 5.1779113 -3.0596747 7.2961473 2015-11-05 00:22:12 9.45548201435469
"241" 5.0210047 -5.76631 -1.2944778 2015-11-05 00:22:12 7.75477220737108
"242" 6.080123 -14.435389 2.0397832 2015-11-05 00:22:12 15.7958560002126
"243" 5.3348174 -10.551955 0.1176798 2015-11-05 00:22:12 11.824461068002
"244" 3.9226599 -8.551398 -2.3928225 2015-11-05 00:22:12 9.70769117565955
"245" 2.7850885 -9.492837 -3.1381278 2015-11-05 00:22:12 10.378753217537
"246" 1.9221034 -10.787314 -3.3734875 2015-11-05 00:22:13 11.4647739937403
"247" 0.8237586 -8.551398 -1.5690639 2015-11-05 00:22:13 8.73309495584247
"248" 1.372931 -6.3939357 0.98066497 2015-11-05 00:22:13 6.6127949499346
"249" 2.3143694 -7.256921 -0.1176798 2015-11-05 00:22:13 7.61794307245896
"250" 3.1773546 -9.92433 0.8629852 2015-11-05 00:22:13 10.4562254976861
"251" 3.1381278 -9.728196 -0.0784532 2015-11-05 00:22:13 10.2221229892884
"252" 3.216581 -9.492837 -0.0784532 2015-11-05 00:22:13 10.0232979873253
"253" 2.0005565 -10.904995 -1.1375713 2015-11-05 00:22:13 11.145187783178
"254" 0.3138128 -11.29726 -0.5491724 2015-11-05 00:22:13 11.3149525984851
"255" 0.5099458 -13.062457 -1.176798 2015-11-05 00:22:13 13.1252688021461
"256" 1.6475172 -14.435389 -1.0198916 2015-11-05 00:22:13 14.5648531534433
"257" 3.7657535 -12.434832 0.9414384 2015-11-05 00:22:13 13.026597888627
"258" 4.903325 -11.846433 0 2015-11-05 00:22:13 12.8210986611567
"259" 5.4524975 -13.337044 -0.8629852 2015-11-05 00:22:13 14.4343761590469
"260" 6.158576 -12.787871 -1.176798 2015-11-05 00:22:13 14.2422805966327
"261" 5.7270837 -8.904438 -0.78453195 2015-11-05 00:22:13 10.6162137404642
"262" 3.4519408 -5.9232163 -1.0198916 2015-11-05 00:22:13 6.93113017472915
"263" 1.2944778 -4.864098 -0.98066497 2015-11-05 00:22:13 5.12804308793149
"264" 0.588399 -3.8442068 -1.6867437 2015-11-05 00:22:13 4.23901446256756
"265" 0.588399 -3.5303938 -1.3337044 2015-11-05 00:22:13 3.81951059598724
